GasDate,FacilityName,FacilityId,ConnectionPointName,ConnectionPointId,ActualQuantity,FlowDirection,State,LocationName,LocationId,Quality
04/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.675,DELIVERY,VIC,Regional - VIC,590012,OK
04/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
04/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
05/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,81.079,DELIVERY,NSW,Sydney,520008,OK
05/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,3.032,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.155,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,3.694,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.023,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,6.839,DELIVERY,NSW,Sydney,520008,OK
05/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.215,DELIVERY,NSW,Sydney,520008,OK
05/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
05/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,25.016,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.092,DELIVERY,NSW,Canberra,520009,OK
05/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.207,DELIVERY,NSW,Regional - NSW,590011,OK
05/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,221.885,RECEIPT,VIC,Longford Hub,530015,OK
05/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,26.607,DELIVERY,VIC,Longford Hub,530015,OK
05/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,64.675,DELIVERY,VIC,Longford Hub,530015,OK
05/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,2.962,DELIVERY,VIC,Regional - VIC,590012,OK
05/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.637,DELIVERY,VIC,Regional - VIC,590012,OK
05/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
05/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
06/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,92.806,DELIVERY,NSW,Sydney,520008,OK
06/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.154,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.154,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,4.493,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.022,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,7.2,DELIVERY,NSW,Sydney,520008,OK
06/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.239,DELIVERY,NSW,Sydney,520008,OK
06/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
06/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,40.016,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.039,DELIVERY,NSW,Canberra,520009,OK
06/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.197,DELIVERY,NSW,Regional - NSW,590011,OK
06/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,239.804,RECEIPT,VIC,Longford Hub,530015,OK
06/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,28.064,DELIVERY,VIC,Longford Hub,530015,OK
06/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,56.383,DELIVERY,VIC,Longford Hub,530015,OK
06/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.458,DELIVERY,VIC,Regional - VIC,590012,OK
06/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.557,DELIVERY,VIC,Regional - VIC,590012,OK
06/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
06/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
07/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,83.649,DELIVERY,NSW,Sydney,520008,OK
07/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.216,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.061,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,4.799,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.022,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,7.182,DELIVERY,NSW,Sydney,520008,OK
07/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.231,DELIVERY,NSW,Sydney,520008,OK
07/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
07/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,20.017,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,4.566,DELIVERY,NSW,Canberra,520009,OK
07/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.169,DELIVERY,NSW,Regional - NSW,590011,OK
07/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,206.829,RECEIPT,VIC,Longford Hub,530015,OK
07/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,23.806,DELIVERY,VIC,Longford Hub,530015,OK
07/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,47.602,DELIVERY,VIC,Longford Hub,530015,OK
07/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.638,DELIVERY,VIC,Regional - VIC,590012,OK
07/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.361,DELIVERY,VIC,Regional - VIC,590012,OK
07/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
07/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
08/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,93.605,DELIVERY,NSW,Sydney,520008,OK
08/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,3.649,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.078,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,3.887,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.021,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,6.853,DELIVERY,NSW,Sydney,520008,OK
08/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.259,DELIVERY,NSW,Sydney,520008,OK
08/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
08/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,20.017,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,4.781,DELIVERY,NSW,Canberra,520009,OK
08/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.158,DELIVERY,NSW,Regional - NSW,590011,OK
08/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,220.001,RECEIPT,VIC,Longford Hub,530015,OK
08/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,22.401,DELIVERY,VIC,Longford Hub,530015,OK
08/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,35.1,DELIVERY,VIC,Longford Hub,530015,OK
08/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.447,DELIVERY,VIC,Regional - VIC,590012,OK
08/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.505,DELIVERY,VIC,Regional - VIC,590012,OK
08/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
08/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
09/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,21.758,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,85.66,DELIVERY,NSW,Sydney,520008,OK
09/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.479,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.14,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,3.862,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.015,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,6.671,DELIVERY,NSW,Sydney,520008,OK
09/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.206,DELIVERY,NSW,Sydney,520008,OK
09/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
09/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,29.017,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.382,DELIVERY,NSW,Canberra,520009,OK
09/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.189,DELIVERY,NSW,Regional - NSW,590011,OK
09/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,229.554,RECEIPT,VIC,Longford Hub,530015,OK
09/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,23.4,DELIVERY,VIC,Longford Hub,530015,OK
09/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,35.88,DELIVERY,VIC,Longford Hub,530015,OK
09/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.19,DELIVERY,VIC,Regional - VIC,590012,OK
09/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.54,DELIVERY,VIC,Regional - VIC,590012,OK
09/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
09/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0,DELIVERY,VIC,Regional - VIC,590012,OK
10/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,21.265,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,84.244,DELIVERY,NSW,Sydney,520008,OK
10/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.274,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.137,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,4.095,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.017,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,8.811,DELIVERY,NSW,Sydney,520008,OK
10/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.305,DELIVERY,NSW,Sydney,520008,OK
10/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
10/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,29.016,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.343,DELIVERY,NSW,Canberra,520009,OK
10/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.203,DELIVERY,NSW,Regional - NSW,590011,OK
10/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,232.911,RECEIPT,VIC,Longford Hub,530015,OK
10/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,18.437,DELIVERY,VIC,Longford Hub,530015,OK
10/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,49.11,DELIVERY,VIC,Longford Hub,530015,OK
10/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.126,DELIVERY,VIC,Regional - VIC,590012,OK
10/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.617,DELIVERY,VIC,Regional - VIC,590012,OK
10/12/2019,Eastern Gas Pipeline,520047,Orbost,1302008,0,RECEIPT,VIC,Regional - VIC,590012,OK
10/12/2019,Eastern Gas Pipeline,520047,EGP to Orbost,1390015,0.001,DELIVERY,VIC,Regional - VIC,590012,OK
11/12/2019,Eastern Gas Pipeline,520047,Tallawarra,1202002,0,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Horsley Park,1202003,79.577,DELIVERY,NSW,Sydney,520008,OK
11/12/2019,Eastern Gas Pipeline,520047,Smithfield,1202004,4.063,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Cooma,1202009,0.15,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Bomaderry,1202010,3.639,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Bombala,1202011,0.023,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Port Kembla,1202012,11.037,DELIVERY,NSW,Sydney,520008,OK
11/12/2019,Eastern Gas Pipeline,520047,Albion Park,1202013,2.442,DELIVERY,NSW,Sydney,520008,OK
11/12/2019,Eastern Gas Pipeline,520047,Wilton EGP,1202014,0,DELIVERY,NSW,Sydney,520008,OK
11/12/2019,Eastern Gas Pipeline,520047,Wilton MSP,1202015,20.016,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Hoskinstown,1202016,5.42,DELIVERY,NSW,Canberra,520009,OK
11/12/2019,Eastern Gas Pipeline,520047,Nowra,1202017,0.211,DELIVERY,NSW,Regional - NSW,590011,OK
11/12/2019,Eastern Gas Pipeline,520047,Longford,1302000,188.045,RECEIPT,VIC,Longford Hub,530015,OK
11/12/2019,Eastern Gas Pipeline,520047,TGP,1302001,19.272,DELIVERY,VIC,Longford Hub,530015,OK
11/12/2019,Eastern Gas Pipeline,520047,VicHub - Delivery,1302005,57.335,DELIVERY,VIC,Longford Hub,530015,OK
11/12/2019,Eastern Gas Pipeline,520047,Bairnsdale,1302006,1.122,DELIVERY,VIC,Regional - VIC,590012,OK
11/12/2019,Eastern Gas Pipeline,520047,Bairnsdale City Gate,1302007,0.682,DELIVERY,VIC,Regional - VIC,590012,OK
